Altium Designer Pick and Place Locations
D:\LAB\NANORACK_V2_EXP_1.1.1_HW\01_DESIGN\EXP_HW_V3\Project Outputs for EXP_HW_V3\Pick Place for EXP_V111.txt

========================================================================================================================
File Design Information:

Date:       08/04/25
Time:       09:57
Revision:   793867958413ee860b23d7dfddf3f075355123fc
Variant:    No variations
Units used: mil

Designator Comment                Layer       Footprint                  Center-X(mil) Center-Y(mil) Rotation Description                                                                                  
C124       1uF/10V                BottomLayer CAP_C_1608X80              470.253       1451.799      90       ""                                                                                           
C123       1uF/10V                BottomLayer CAP_C_1608X80              405.376       1451.799      90       ""                                                                                           
C121       4.7uF/10V              BottomLayer CAP_C_1608X80              931.116       1633.858      270      ""                                                                                           
C120       0.22uF/10V             TopLayer    CAP_C_1608X80              595.712       1420.370      90       ""                                                                                           
C119       1uF/10V                TopLayer    CAP_C_1608X80              595.712       1683.903      90       ""                                                                                           
C118       0.22uF/10V             TopLayer    CAP_C_1608X80              595.712       1528.514      90       ""                                                                                           
C117       1uF/10V                TopLayer    CAP_C_1608X80              595.712       1792.047      90       ""                                                                                           
C116       0.22uF/10V             BottomLayer CAP_C_1608X80              1990.047      1074.685      180      ""                                                                                           
C115       0.22uF/10V             BottomLayer CAP_C_1608X80              2396.956      1925.000      90       ""                                                                                           
C114       0.22uF/10V             BottomLayer CAP_C_1608X80              1990.047      1214.770      180      ""                                                                                           
C113       0.22uF/10V             BottomLayer CAP_C_1608X80              2180.446      2430.772      270      ""                                                                                           
C112       0.22uF/10V             BottomLayer CAP_C_1608X80              2108.441      1925.000      90       ""                                                                                           
C111       0.22uF/10V             BottomLayer CAP_C_1608X80              2108.441      2304.329      270      ""                                                                                           
C110       0.22uF/10V             BottomLayer CAP_C_1608X80              2108.441      2051.443      90       ""                                                                                           
C109       0.22uF/10V             BottomLayer CAP_C_1608X80              2108.441      2177.886      270      ""                                                                                           
C108       0.22uF/10V             BottomLayer CAP_C_1608X80              1990.047      1144.728      180      ""                                                                                           
C107       0.22uF/10V             BottomLayer CAP_C_1608X80              2469.084      1925.000      90       ""                                                                                           
C106       0.22uF/10V             BottomLayer CAP_C_1608X80              1990.047      1284.813      180      ""                                                                                           
C105       0.22uF/10V             BottomLayer CAP_C_1608X80              2540.475      2430.771      270      ""                                                                                           
C104       0.22uF/10V             BottomLayer CAP_C_1608X80              2684.486      2051.443      90       ""                                                                                           
C103       0.22uF/10V             BottomLayer CAP_C_1608X80              2684.486      2430.771      270      ""                                                                                           
C102       0.22uF/10V             BottomLayer CAP_C_1608X80              2684.486      2177.886      90       ""                                                                                           
C101       0.22uF/10V             BottomLayer CAP_C_1608X80              2684.486      2304.329      270      ""                                                                                           
C100       0.22uF/10V             BottomLayer CAP_C_1608X80              1749.094      1074.685      180      ""                                                                                           
C99        0.22uF/10V             TopLayer    CAP_C_1608X80              2613.342      2430.000      270      ""                                                                                           
C98        0.22uF/10V             BottomLayer CAP_C_1608X80              1749.094      1214.770      180      ""                                                                                           
C97        0.22uF/10V             TopLayer    CAP_C_1608X80              2396.463      1925.000      90       ""                                                                                           
C96        0.22uF/10V             TopLayer    CAP_C_1608X80              2684.486      1925.000      90       ""                                                                                           
C95        0.22uF/10V             TopLayer    CAP_C_1608X80              2684.486      2303.750      270      ""                                                                                           
C94        0.22uF/10V             TopLayer    CAP_C_1608X80              2684.486      2051.250      90       ""                                                                                           
C93        0.22uF/10V             TopLayer    CAP_C_1608X80              2684.486      2177.500      270      ""                                                                                           
C92        0.22uF/10V             BottomLayer CAP_C_1608X80              1749.094      1284.813      180      ""                                                                                           
C91        0.22uF/10V             BottomLayer CAP_C_1608X80              1749.094      1144.728      180      ""                                                                                           
C90        0.22uF/10V             TopLayer    CAP_C_1608X80              2252.698      2430.000      270      ""                                                                                           
C89        0.22uF/10V             TopLayer    CAP_C_1608X80              2324.458      1925.000      90       ""                                                                                           
C88        0.22uF/10V             TopLayer    CAP_C_1608X80              2108.441      2051.250      90       ""                                                                                           
C87        0.22uF/10V             TopLayer    CAP_C_1608X80              2108.441      2430.000      270      ""                                                                                           
C86        0.22uF/10V             TopLayer    CAP_C_1608X80              2108.441      2177.500      90       ""                                                                                           
C85        0.22uF/10V             TopLayer    CAP_C_1608X80              2108.441      2303.750      270      ""                                                                                           
C84        0.1uF/10V              BottomLayer CAP_C_1608X80              984.252       2693.542      270      ""                                                                                           
C83        4.7uF/10V              BottomLayer CAP_C_1608X80              826.772       2693.542      270      ""                                                                                           
C46        0.1uF/10V              BottomLayer CAP_C_1608X80              1321.000      1144.728      0        ""                                                                                           
C45        10uF/10V               TopLayer    CAP_C_1608X80              1568.898      2458.662      180      ""                                                                                           
C44        10uF/10V               TopLayer    CAP_C_1608X80              1174.213      2458.662      180      ""                                                                                           
C33        10uF/10V               TopLayer    CAP_C_1608X80              952.756       2458.662      0        ""                                                                                           
C32        10uF/10V               TopLayer    CAP_C_1608X80              680.118       2458.662      0        ""                                                                                           
C21        0.22uF/10V             TopLayer    CAP_C_1608X80              739.338       435.992       90       ""                                                                                           
C20        0.22uF/10V             TopLayer    CAP_C_1608X80              1132.339      435.992       90       ""                                                                                           
C19        0.22uF/10V             TopLayer    CAP_C_1608X80              739.338       558.487       90       ""                                                                                           
C18        33uF/16V               TopLayer    TANTALUM-SMD-1206          739.345       718.880       270      SMD                                                                                          
C17        33uF/16V               TopLayer    TANTALUM-SMD-1206          1132.345      718.880       270      SMD                                                                                          
C16        0.22uF/10V             TopLayer    CAP_C_1608X80              1132.339      558.487       90       ""                                                                                           
C15        2.2nF/16V              TopLayer    CAP_C_1608X80              169.112       2648.403      0        ""                                                                                           
C14        2.2nF/16V              TopLayer    CAP_C_1608X80              169.630       2792.528      0        ""                                                                                           
C13        33uF/16V               TopLayer    TANTALUM-SMD-1206          206.540       3011.998      0        SMD                                                                                          
C12        33uF/16V               TopLayer    TANTALUM-SMD-1206          205.293       2558.849      0        SMD                                                                                          
C11        0.22uF/10V             TopLayer    CAP_C_1608X80              1263.339      409.910       180      ""                                                                                           
C10        0.22uF/16V             TopLayer    CAP_C_1608X80              2025.401      435.992       90       ""                                                                                           
C9         33uF/16V               TopLayer    TANTALUM-SMD-1206          2020.465      717.954       270      SMD                                                                                          
C8         33uF/16V               TopLayer    TANTALUM-SMD-1206          1441.180      427.465       180      SMD                                                                                          
C7         0.22uF/10V             TopLayer    CAP_C_1608X80              1264.624      482.284       0        ""                                                                                           
C6         0.22uF/16V             TopLayer    CAP_C_1608X80              2025.401      545.879       90       ""                                                                                           
C5         0.01uF/16V             TopLayer    CAP_C_1608X80              1861.908      741.959       180      ""                                                                                           
C4         2.2nF/16V              TopLayer    CAP_C_1608X80              2486.168      447.651       90       ""                                                                                           
C3         2.2nF/16V              TopLayer    CAP_C_1608X80              2347.120      447.651       90       ""                                                                                           
C2         33uF/16V               TopLayer    TANTALUM-SMD-1206          2121.290      469.520       90       SMD                                                                                          
C1         33uF/16V               TopLayer    TANTALUM-SMD-1206          2573.370      469.520       90       SMD                                                                                          
BT1        BT_NRST                TopLayer    SW1-SMD                    450.000       240.000       0        "Switch button 2 pin"                                                                        
